id,Rows_Timeline Chart,Columns_Timeline Chart,Category,Date_Born,Full Name,Gender,Id,Is Recipient Active,Table Name_Award Only,Table Name_Birth Death,Born country,Date_Award,Date_Died,Date_Earliest,Date_End,First Name,Last Name,Motivation,Motivaton_Cleaned,Table Name,Age (Years) at Award,Decade_Born,Year,Born_Country_Latitude,Born_Country_Longitude,Born_Country_coordinates,continent
745,0,47421,Chemistry,Oct 1947,Aaron Ciechanover,Male,779,Alive,Start,Start,British Protectorate of Palestine (now Israel),Dec 2004,,Nov 1817,Mar 2023,Aaron,Ciechanover,"""for the discovery of ubiquitin-mediated protein degradation""",for the discovery of ubiquitin-mediated protein degradation,Start,57,1940,2004,31.046051,34.851612,"31.046051, 34.851612",Africa
746,0,43860,Chemistry,Dec 1937,Avram Hershko,Male,780,Alive,Start,Start,Hungary,Dec 2004,,Nov 1817,Mar 2023,Avram,Hershko,"""for the discovery of ubiquitin-mediated protein degradation""",for the discovery of ubiquitin-mediated protein degradation,Start,67,1930,2004,47.162494,19.503304,"47.162494, 19.503304",Europe
747,0,39674,Chemistry,Jul 1926,Irwin Rose,Male,781,Deceased,Start,Start,USA,Dec 2004,Jun 2015,Nov 1817,Jun 2015,Irwin,Rose,"""for the discovery of ubiquitin-mediated protein degradation""",for the discovery of ubiquitin-mediated protein degradation,Start,78,1920,2004,37.09024,-95.712891,"37.09024, -95.712891",North America
748,0,47075,Literature,Oct 1946,Elfriede Jelinek,Female,782,Alive,Start,Start,Austria,Dec 2004,,Nov 1817,Mar 2023,Elfriede,Jelinek,"""for her musical flow of voices and counter-voices in novels and plays that with extraordinary linguistic zeal reveal the absurdity of society's clich&eacute;s and their subjugating power""",for her musical flow of voices and counter-voices in novels and plays that with extraordinary linguistic zeal reveal the absurdity of society's clich&eacute;s and their subjugating power,Start,58,1940,2004,47.516231,14.550072,"47.516231, 14.550072",Europe
749,0,44682,Peace,Apr 1940,Wangari Maathai,Female,783,Deceased,Start,Start,Kenya,Dec 2004,Sep 2011,Nov 1817,Sep 2011,Wangari,Maathai,"""for her contribution to sustainable development democracy and peace""",for her contribution to sustainable development democracy and peace,Start,64,1940,2004,-0.023559,37.906193,"-0.023559, 37.906193",Africa
750,0,46021,Economics,Dec 1943,Finn E. Kydland,Male,786,Alive,Start,Start,Norway,Dec 2004,,Nov 1817,Mar 2023,Finn E.,Kydland,"""for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles""",for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles,Start,61,1940,2004,60.47202399999999,8.468945999999999,"60.47202399999999, 8.468945999999999",Europe
751,0,44951,Economics,Dec 1940,Edward C. Prescott,Male,787,Deceased,Start,Start,USA,Dec 2004,Nov 2022,Nov 1817,Nov 2022,Edward C.,Prescott,"""for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles""",for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles,Start,64,1940,2004,37.09024,-95.712891,"37.09024, -95.712891",North America
752,0,48881,Medicine,Sep 1951,Barry J. Marshall,Male,789,Alive,Start,Start,Australia,Dec 2005,,Nov 1817,Mar 2023,Barry J.,Marshall,"""for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease""",for their discovery of the bacterium 'Helicobacter pylori' and its role in gastritis and peptic ulcer disease,Start,54,1950,2005,-25.274398,133.775136,"-25.274398, 133.775136",Australia
753,0,43657,Medicine,Jun 1937,J. Robin Warren,Male,790,Alive,Start,Start,Australia,Dec 2005,,Nov 1817,Mar 2023,J. Robin,Warren,"""for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease""",for their discovery of the bacterium 'Helicobacter pylori' and its role in gastritis and peptic ulcer disease,Start,68,1930,2005,-25.274398,133.775136,"-25.274398, 133.775136",Australia
754,0,39356,Physics,Sep 1925,Roy J. Glauber,Male,791,Deceased,Start,Start,USA,Dec 2005,Dec 2018,Nov 1817,Dec 2018,Roy J.,Glauber,"""for his contribution to the quantum theory of optical coherence""",for his contribution to the quantum theory of optical coherence,Start,80,1920,2005,37.09024,-95.712891,"37.09024, -95.712891",North America
755,0,42632,Physics,Aug 1934,John L. Hall,Male,792,Alive,Start,Start,USA,Dec 2005,,Nov 1817,Mar 2023,John L.,Hall,"""for their contributions to the development of laser-based precision spectroscopy including the optical frequency comb technique""",for their contributions to the development of laser-based precision spectroscopy including the optical frequency comb technique,Start,71,1930,2005,37.09024,-95.712891,"37.09024, -95.712891",North America
756,0,45259,Physics,Oct 1941,Theodor W. Hänsch,Male,793,Alive,Start,Start,Germany,Dec 2005,,Nov 1817,Mar 2023,Theodor W.,Hänsch,"""for their contributions to the development of laser-based precision spectroscopy including the optical frequency comb technique""",for their contributions to the development of laser-based precision spectroscopy including the optical frequency comb technique,Start,64,1940,2005,51.165691,10.451526,"51.165691, 10.451526",Europe
757,0,41221,Chemistry,Oct 1930,Yves Chauvin,Male,794,Deceased,Start,Start,Belgium,Dec 2005,Jan 2015,Nov 1817,Jan 2015,Yves,Chauvin,"""for the development of the metathesis method in organic synthesis""",for the development of the metathesis method in organic synthesis,Start,75,1930,2005,50.503887,4.469936,"50.503887, 4.469936",Europe
758,0,45379,Chemistry,Feb 1942,Robert H. Grubbs,Male,795,Deceased,Start,Start,USA,Dec 2005,Dec 2021,Nov 1817,Dec 2021,Robert H.,Grubbs,"""for the development of the metathesis method in organic synthesis""",for the development of the metathesis method in organic synthesis,Start,63,1940,2005,37.09024,-95.712891,"37.09024, -95.712891",North America
759,0,46421,Chemistry,Jan 1945,Richard R. Schrock,Male,796,Alive,Start,Start,USA,Dec 2005,,Nov 1817,Mar 2023,Richard R.,Schrock,"""for the development of the metathesis method in organic synthesis""",for the development of the metathesis method in organic synthesis,Start,60,1940,2005,37.09024,-95.712891,"37.09024, -95.712891",North America
760,0,45489,Peace,Jun 1942,Mohamed ElBaradei,Male,798,Alive,Start,Start,Egypt,Dec 2005,,Nov 1817,Mar 2023,Mohamed,ElBaradei,"""for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way""",for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way,Start,63,1940,2005,26.820553,30.802498,"26.820553, 30.802498",Africa
761,0,41097,Economics,Jun 1930,Robert J. Aumann,Male,799,Alive,Start,Start,Germany,Dec 2005,,Nov 1817,Mar 2023,Robert J.,Aumann,"""for having enhanced our understanding of conflict and cooperation through game-theory analysis""",for having enhanced our understanding of conflict and cooperation through game-theory analysis,Start,75,1930,2005,51.165691,10.451526,"51.165691, 10.451526",Europe
762,0,37755,Economics,Apr 1921,Thomas C. Schelling,Male,800,Deceased,Start,Start,USA,Dec 2005,Dec 2016,Nov 1817,Dec 2016,Thomas C.,Schelling,"""for having enhanced our understanding of conflict and cooperation through game-theory analysis""",for having enhanced our understanding of conflict and cooperation through game-theory analysis,Start,84,1920,2005,37.09024,-95.712891,"37.09024, -95.712891",North America
763,0,41221,Literature,Oct 1930,Harold Pinter,Male,801,Deceased,Start,Start,United Kingdom,Dec 2005,Dec 2008,Nov 1817,Dec 2008,Harold,Pinter,"""who in his plays uncovers the precipice under everyday prattle and forces entry into oppression's closed rooms""",who in his plays uncovers the precipice under everyday prattle and forces entry into oppression's closed rooms,Start,75,1930,2005,55.378051,-3.435973,"55.378051, -3.435973",Europe
764,0,51647,Medicine,Apr 1959,Andrew Z. Fire,Male,802,Alive,Start,Start,USA,Dec 2006,,Nov 1817,Mar 2023,Andrew Z.,Fire,"""for their discovery of RNA interference - gene silencing by double-stranded RNA""",for their discovery of RNA interference - gene silencing by double-stranded RNA,Start,47,1950,2006,37.09024,-95.712891,"37.09024, -95.712891",North America
765,0,52187,Medicine,Oct 1960,Craig C. Mello,Male,803,Alive,Start,Start,USA,Dec 2006,,Nov 1817,Mar 2023,Craig C.,Mello,"""for their discovery of RNA interference - gene silencing by double-stranded RNA""",for their discovery of RNA interference - gene silencing by double-stranded RNA,Start,46,1960,2006,37.09024,-95.712891,"37.09024, -95.712891",North America
766,0,47001,Physics,Aug 1946,John C. Mather,Male,804,Alive,Start,Start,USA,Dec 2006,,Nov 1817,Mar 2023,John C.,Mather,"""for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation""",for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation,Start,60,1940,2006,37.09024,-95.712891,"37.09024, -95.712891",North America
767,0,46468,Physics,Feb 1945,George F. Smoot,Male,805,Alive,Start,Start,USA,Dec 2006,,Nov 1817,Mar 2023,George F.,Smoot,"""for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation""",for their discovery of the blackbody form and anisotropy of the cosmic microwave background radiation,Start,61,1940,2006,37.09024,-95.712891,"37.09024, -95.712891",North America
768,0,47261,Chemistry,Apr 1947,Roger D. Kornberg,Male,806,Alive,Start,Start,USA,Dec 2006,,Nov 1817,Mar 2023,Roger D.,Kornberg,"""for his studies of the molecular basis of eukaryotic transcription""",for his studies of the molecular basis of eukaryotic transcription,Start,59,1940,2006,37.09024,-95.712891,"37.09024, -95.712891",North America
769,0,42241,Economics,Jul 1933,Edmund S. Phelps,Male,807,Alive,Start,Start,USA,Dec 2006,,Nov 1817,Mar 2023,Edmund S.,Phelps,"""for his analysis of intertemporal tradeoffs in macroeconomic policy""",for his analysis of intertemporal tradeoffs in macroeconomic policy,Start,73,1930,2006,37.09024,-95.712891,"37.09024, -95.712891",North America
770,0,49132,Literature,Jun 1952,Orhan Pamuk,Male,808,Alive,Start,Start,Turkey,Dec 2006,,Nov 1817,Mar 2023,Orhan,Pamuk,"""who in the quest for the melancholic soul of his native city has discovered new symbols for the clash and interlacing of cultures""",who in the quest for the melancholic soul of his native city has discovered new symbols for the clash and interlacing of cultures,Start,54,1950,2006,38.963745,35.243322,"38.963745, 35.243322",Asia
771,0,44770,Peace,Jun 1940,Muhammad Yunus,Male,809,Alive,Start,Start,British India (now Bangladesh),Dec 2006,,Nov 1817,Mar 2023,Muhammad,Yunus,"""for their efforts to create economic and social development from below""",for their efforts to create economic and social development from below,Start,66,1940,2006,23.684994,90.356331,"23.684994, 90.356331",Asia
772,0,43774,Medicine,Oct 1937,Mario R. Capecchi,Male,811,Alive,Start,Start,Italy,Dec 2007,,Nov 1817,Mar 2023,Mario R.,Capecchi,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells""",for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells,Start,70,1930,2007,41.87194,12.56738,"41.87194, 12.56738",Europe
773,0,44957,Medicine,Jan 1941,Sir Martin J. Evans,Male,812,Alive,Start,Start,United Kingdom,Dec 2007,,Nov 1817,Mar 2023,Sir Martin J.,Evans,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells""",for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells,Start,66,1940,2007,55.378051,-3.435973,"55.378051, -3.435973",Europe
774,0,39286,Medicine,Jun 1925,Oliver Smithies,Male,813,Deceased,Start,Start,United Kingdom,Dec 2007,Jan 2017,Nov 1817,Jan 2017,Oliver,Smithies,"""for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells""",for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells,Start,82,1920,2007,55.378051,-3.435973,"55.378051, -3.435973",Europe
775,0,43926,Physics,Mar 1938,Albert Fert,Male,814,Alive,Start,Start,France,Dec 2007,,Nov 1817,Mar 2023,Albert,Fert,"""for the discovery of Giant Magnetoresistance""",for the discovery of Giant Magnetoresistance,Start,69,1930,2007,46.227638,2.213749,"46.227638, 2.213749",Europe
776,0,44363,Physics,May 1939,Peter Grünberg,Male,815,Deceased,Start,Start,Czechoslovakia (now Czech Republic),Dec 2007,Apr 2018,Nov 1817,Apr 2018,Peter,Grünberg,"""for the discovery of Giant Magnetoresistance""",for the discovery of Giant Magnetoresistance,Start,68,1930,2007,49.81749199999999,15.472962,"49.81749199999999, 15.472962",Europe
777,0,43413,Chemistry,Oct 1936,Gerhard Ertl,Male,816,Alive,Start,Start,Germany,Dec 2007,,Nov 1817,Mar 2023,Gerhard,Ertl,"""for his studies of chemical processes on solid surfaces""",for his studies of chemical processes on solid surfaces,Start,71,1930,2007,51.165691,10.451526,"51.165691, 10.451526",Europe
778,0,37215,Literature,Oct 1919,Doris Lessing,Female,817,Deceased,Start,Start,Persia (now Iran),Dec 2007,Nov 2013,Nov 1817,Nov 2013,Doris,Lessing,"""that epicist of the female experience who with scepticism fire and visionary power has subjected a divided civilisation to scrutiny""",that epicist of the female experience who with scepticism fire and visionary power has subjected a divided civilisation to scrutiny,Start,88,1910,2007,32.427908,53.688046,"32.427908, 53.688046",Africa
779,0,47603,Peace,Mar 1948,Al Gore,Male,819,Alive,Start,Start,USA,Dec 2007,,Nov 1817,Mar 2023,Al,Gore,"""for their efforts to build up and disseminate greater knowledge about man-made climate change and to lay the foundations for the measures that are needed to counteract such change""",for their efforts to build up and disseminate greater knowledge about man-made climate change and to lay the foundations for the measures that are needed to counteract such change,Start,59,1940,2007,37.09024,-95.712891,"37.09024, -95.712891",North America
780,0,36423,Economics,Aug 1917,Leonid Hurwicz,Male,820,Deceased,Start,Start,Russia,Dec 2007,Jun 2008,Nov 1817,Jun 2008,Leonid,Hurwicz,"""for having laid the foundations of mechanism design theory""",for having laid the foundations of mechanism design theory,Start,90,1910,2007,61.52401,105.318756,"61.52401, 105.318756",Asia
781,0,48589,Economics,Dec 1950,Eric S. Maskin,Male,821,Alive,Start,Start,USA,Dec 2007,,Nov 1817,Mar 2023,Eric S.,Maskin,"""for having laid the foundations of mechanism design theory""",for having laid the foundations of mechanism design theory,Start,57,1950,2007,37.09024,-95.712891,"37.09024, -95.712891",North America
782,0,48696,Economics,Mar 1951,Roger B. Myerson,Male,822,Alive,Start,Start,USA,Dec 2007,,Nov 1817,Mar 2023,Roger B.,Myerson,"""for having laid the foundations of mechanism design theory""",for having laid the foundations of mechanism design theory,Start,56,1950,2007,37.09024,-95.712891,"37.09024, -95.712891",North America
783,0,43200,Medicine,Mar 1936,Harald zur Hausen,Male,823,Alive,Start,Start,Germany,Dec 2008,,Nov 1817,Mar 2023,Harald,zur Hausen,"""for his discovery of human papilloma viruses causing cervical cancer""",for his discovery of human papilloma viruses causing cervical cancer,Start,72,1930,2008,51.165691,10.451526,"51.165691, 10.451526",Europe
784,0,47358,Medicine,Jul 1947,Françoise Barré-Sinoussi,Female,824,Alive,Start,Start,France,Dec 2008,,Nov 1817,Mar 2023,Françoise,Barré-Sinoussi,"""for their discovery of human immunodeficiency virus""",for their discovery of human immunodeficiency virus,Start,61,1940,2008,46.227638,2.213749,"46.227638, 2.213749",Europe
785,0,41899,Medicine,Aug 1932,Luc Montagnier,Male,825,Deceased,Start,Start,France,Dec 2008,Feb 2022,Nov 1817,Feb 2022,Luc,Montagnier,"""for their discovery of human immunodeficiency virus""",for their discovery of human immunodeficiency virus,Start,76,1930,2008,46.227638,2.213749,"46.227638, 2.213749",Europe
786,0,37669,Physics,Jan 1921,Yoichiro Nambu,Male,826,Deceased,Start,Start,Japan,Dec 2008,Jul 2015,Nov 1817,Jul 2015,Yoichiro,Nambu,"""for the discovery of the mechanism of spontaneous broken symmetry in subatomic physics""",for the discovery of the mechanism of spontaneous broken symmetry in subatomic physics,Start,87,1920,2008,36.204824,138.252924,"36.204824, 138.252924",Asia
787,0,46149,Physics,Apr 1944,Makoto Kobayashi,Male,827,Alive,Start,Start,Japan,Dec 2008,,Nov 1817,Mar 2023,Makoto,Kobayashi,"""for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature""",for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature,Start,64,1940,2008,36.204824,138.252924,"36.204824, 138.252924",Asia
788,0,44628,Physics,Feb 1940,Toshihide Maskawa,Male,828,Deceased,Start,Start,Japan,Dec 2008,Jul 2021,Nov 1817,Jul 2021,Toshihide,Maskawa,"""for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature""",for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature,Start,68,1940,2008,36.204824,138.252924,"36.204824, 138.252924",Asia
789,0,40447,Chemistry,Aug 1928,Osamu Shimomura,Male,829,Deceased,Start,Start,Japan,Dec 2008,Oct 2018,Nov 1817,Oct 2018,Osamu,Shimomura,"""for the discovery and development of the green fluorescent protein GFP""",for the discovery and development of the green fluorescent protein GFP,Start,80,1920,2008,36.204824,138.252924,"36.204824, 138.252924",Asia
790,0,47162,Chemistry,Jan 1947,Martin Chalfie,Male,830,Alive,Start,Start,USA,Dec 2008,,Nov 1817,Mar 2023,Martin,Chalfie,"""for the discovery and development of the green fluorescent protein GFP""",for the discovery and development of the green fluorescent protein GFP,Start,61,1940,2008,37.09024,-95.712891,"37.09024, -95.712891",North America
791,0,49005,Chemistry,Feb 1952,Roger Y. Tsien,Male,831,Deceased,Start,Start,USA,Dec 2008,Aug 2016,Nov 1817,Aug 2016,Roger Y.,Tsien,"""for the discovery and development of the green fluorescent protein GFP""",for the discovery and development of the green fluorescent protein GFP,Start,56,1950,2008,37.09024,-95.712891,"37.09024, -95.712891",North America
792,0,44694,Literature,Apr 1940,Jean-Marie Gustave Le Clézio,Male,832,Alive,Start,Start,France,Dec 2008,,Nov 1817,Mar 2023,Jean-Marie Gustave,Le Clézio,"""author of new departures poetic adventure and sensual ecstasy explorer of a humanity beyond and below the reigning civilization""",author of new departures poetic adventure and sensual ecstasy explorer of a humanity beyond and below the reigning civilization,Start,68,1940,2008,46.227638,2.213749,"46.227638, 2.213749",Europe
793,0,43669,Peace,Jun 1937,Martti Ahtisaari,Male,833,Alive,Start,Start,Finland,Dec 2008,,Nov 1817,Mar 2023,Martti,Ahtisaari,"""for his important efforts on several continents and over more than three decades to resolve international conflicts""",for his important efforts on several continents and over more than three decades to resolve international conflicts,Start,71,1930,2008,61.92410999999999,25.748151,"61.92410999999999, 25.748151",Europe
794,0,49398,Economics,Feb 1953,Paul Krugman,Male,834,Alive,Start,Start,USA,Dec 2008,,Nov 1817,Mar 2023,Paul,Krugman,"""for his analysis of trade patterns and location of economic activity""",for his analysis of trade patterns and location of economic activity,Start,55,1950,2008,37.09024,-95.712891,"37.09024, -95.712891",North America
795,0,47843,Medicine,Nov 1948,Elizabeth H. Blackburn,Female,835,Alive,Start,Start,Australia,Dec 2009,,Nov 1817,Mar 2023,Elizabeth H.,Blackburn,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase""",for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase,Start,61,1940,2009,-25.274398,133.775136,"-25.274398, 133.775136",Australia
796,0,52366,Medicine,Apr 1961,Carol W. Greider,Female,836,Alive,Start,Start,USA,Dec 2009,,Nov 1817,Mar 2023,Carol W.,Greider,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase""",for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase,Start,48,1960,2009,37.09024,-95.712891,"37.09024, -95.712891",North America
797,0,49287,Medicine,Nov 1952,Jack W. Szostak,Male,837,Alive,Start,Start,United Kingdom,Dec 2009,,Nov 1817,Mar 2023,Jack W.,Szostak,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase""",for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase,Start,57,1950,2009,55.378051,-3.435973,"55.378051, -3.435973",Europe
798,0,42342,Physics,Nov 1933,Charles K. Kao,Male,838,Deceased,Start,Start,China,Dec 2009,Sep 2018,Nov 1817,Sep 2018,Charles K.,Kao,"""for groundbreaking achievements concerning the transmission of light in fibers for optical communication""",for groundbreaking achievements concerning the transmission of light in fibers for optical communication,Start,76,1930,2009,35.86166,104.195397,"35.86166, 104.195397",Asia
799,0,38978,Physics,Aug 1924,Willard S. Boyle,Male,839,Deceased,Start,Start,Canada,Dec 2009,May 2011,Nov 1817,May 2011,Willard S.,Boyle,"""for the invention of an imaging semiconductor circuit - the CCD sensor""",for the invention of an imaging semiconductor circuit - the CCD sensor,Start,85,1920,2009,56.130366,-106.346771,"56.130366, -106.346771",North America
800,0,41068,Physics,May 1930,George E. Smith,Male,840,Alive,Start,Start,USA,Dec 2009,,Nov 1817,Mar 2023,George E.,Smith,"""for the invention of an imaging semiconductor circuit - the CCD sensor""",for the invention of an imaging semiconductor circuit - the CCD sensor,Start,79,1930,2009,37.09024,-95.712891,"37.09024, -95.712891",North America
801,0,48974,Chemistry,Jan 1952,Venkatraman Ramakrishnan,Male,841,Alive,Start,Start,India,Dec 2009,,Nov 1817,Mar 2023,Venkatraman,Ramakrishnan,"""for studies of the structure and function of the ribosome""",for studies of the structure and function of the ribosome,Start,57,1950,2009,20.593684,78.96288,"20.593684, 78.96288",Asia
802,0,44826,Chemistry,Aug 1940,Thomas A. Steitz,Male,842,Deceased,Start,Start,USA,Dec 2009,Aug 2018,Nov 1817,Aug 2018,Thomas A.,Steitz,"""for studies of the structure and function of the ribosome""",for studies of the structure and function of the ribosome,Start,69,1940,2009,37.09024,-95.712891,"37.09024, -95.712891",North America
803,0,44398,Chemistry,Jun 1939,Ada E. Yonath,Female,843,Alive,Start,Start,British Mandate of Palestine (now Israel),Dec 2009,,Nov 1817,Mar 2023,Ada E.,Yonath,"""for studies of the structure and function of the ribosome""",for studies of the structure and function of the ribosome,Start,70,1930,2009,31.046051,34.851612,"31.046051, 34.851612",Africa
804,0,49568,Literature,Aug 1953,Herta Müller,Female,844,Alive,Start,Start,Romania,Dec 2009,,Nov 1817,Mar 2023,Herta,Müller,"""who with the concentration of poetry and the frankness of prose depicts the landscape of the dispossessed""",who with the concentration of poetry and the frankness of prose depicts the landscape of the dispossessed,Start,56,1950,2009,45.943161,24.96676,"45.943161, 24.96676",Europe
805,0,52477,Peace,Aug 1961,Barack Obama,Male,845,Alive,Start,Start,USA,Dec 2009,,Nov 1817,Mar 2023,Barack,Obama,"""for his extraordinary efforts to strengthen international diplomacy and cooperation between peoples""",for his extraordinary efforts to strengthen international diplomacy and cooperation between peoples,Start,48,1960,2009,37.09024,-95.712891,"37.09024, -95.712891",North America
806,0,42253,Economics,Aug 1933,Elinor Ostrom,Female,846,Deceased,Start,Start,USA,Dec 2009,Jun 2012,Nov 1817,Jun 2012,Elinor,Ostrom,"""for her analysis of economic governance especially the commons""",for her analysis of economic governance especially the commons,Start,76,1930,2009,37.09024,-95.712891,"37.09024, -95.712891",North America
807,0,41939,Economics,Sep 1932,Oliver E. Williamson,Male,847,Alive,Start,Start,USA,Dec 2009,,Nov 1817,Mar 2023,Oliver E.,Williamson,"""for his analysis of economic governance especially the boundaries of the firm""",for his analysis of economic governance especially the boundaries of the firm,Start,77,1930,2009,37.09024,-95.712891,"37.09024, -95.712891",North America
808,0,39382,Medicine,Sep 1925,Robert G. Edwards,Male,848,Deceased,Start,Start,United Kingdom,Dec 2010,Apr 2013,Nov 1817,Apr 2013,Robert G.,Edwards,"""for the development of in vitro fertilization""",for the development of in vitro fertilization,Start,85,1920,2010,55.378051,-3.435973,"55.378051, -3.435973",Europe
809,0,51459,Physics,Oct 1958,Andre Geim,Male,849,Alive,Start,Start,Russia,Dec 2010,,Nov 1817,Mar 2023,Andre,Geim,"""for groundbreaking experiments regarding the two-dimensional material graphene""",for groundbreaking experiments regarding the two-dimensional material graphene,Start,52,1950,2010,61.52401,105.318756,"61.52401, 105.318756",Asia
810,0,57244,Physics,Aug 1974,Konstantin Novoselov,Male,850,Alive,Start,Start,Russia,Dec 2010,,Nov 1817,Mar 2023,Konstantin,Novoselov,"""for groundbreaking experiments regarding the two-dimensional material graphene""",for groundbreaking experiments regarding the two-dimensional material graphene,Start,36,1970,2010,61.52401,105.318756,"61.52401, 105.318756",Asia
811,0,41530,Chemistry,Aug 1931,Richard F. Heck,Male,851,Deceased,Start,Start,USA,Dec 2010,Oct 2015,Nov 1817,Oct 2015,Richard F.,Heck,"""for palladium-catalyzed cross couplings in organic synthesis""",for palladium-catalyzed cross couplings in organic synthesis,Start,79,1930,2010,37.09024,-95.712891,"37.09024, -95.712891",North America
812,0,42959,Chemistry,Jul 1935,Ei-ichi Negishi,Male,852,Deceased,Start,Start,China,Dec 2010,Jun 2021,Nov 1817,Jun 2021,Ei-ichi,Negishi,"""for palladium-catalyzed cross couplings in organic synthesis""",for palladium-catalyzed cross couplings in organic synthesis,Start,75,1930,2010,35.86166,104.195397,"35.86166, 104.195397",Asia
813,0,41193,Chemistry,Sep 1930,Akira Suzuki,Male,853,Alive,Start,Start,Japan,Dec 2010,,Nov 1817,Mar 2023,Akira,Suzuki,"""for palladium-catalyzed cross couplings in organic synthesis""",for palladium-catalyzed cross couplings in organic synthesis,Start,80,1930,2010,36.204824,138.252924,"36.204824, 138.252924",Asia
814,0,43217,Literature,Mar 1936,Mario Vargas Llosa,Male,854,Alive,Start,Start,Peru,Dec 2010,,Nov 1817,Mar 2023,Mario,Vargas Llosa,"""for his cartography of structures of power and his trenchant images of the individual's resistance revolt and defeat""",for his cartography of structures of power and his trenchant images of the individual's resistance revolt and defeat,Start,74,1930,2010,-9.189967,-75.015152,"-9.189967, -75.015152",South America
815,0,50431,Peace,Dec 1955,Xiaobo Liu,Male,855,Deceased,Start,Start,China,Dec 2010,Jul 2017,Nov 1817,Jul 2017,Xiaobo,Liu,"""for his long and non-violent struggle for fundamental human rights in China""",for his long and non-violent struggle for fundamental human rights in China,Start,55,1950,2010,35.86166,104.195397,"35.86166, 104.195397",Asia
816,0,44710,Economics,Apr 1940,Peter A. Diamond,Male,856,Alive,Start,Start,USA,Dec 2010,,Nov 1817,Mar 2023,Peter A.,Diamond,"""for their analysis of markets with search frictions""",for their analysis of markets with search frictions,Start,70,1940,2010,37.09024,-95.712891,"37.09024, -95.712891",North America
817,0,44258,Economics,Feb 1939,Dale T. Mortensen,Male,857,Deceased,Start,Start,USA,Dec 2010,Jan 2014,Nov 1817,Jan 2014,Dale T.,Mortensen,"""for their analysis of markets with search frictions""",for their analysis of markets with search frictions,Start,71,1930,2010,37.09024,-95.712891,"37.09024, -95.712891",North America
818,0,47563,Economics,Feb 1948,Christopher A. Pissarides,Male,858,Alive,Start,Start,Cyprus,Dec 2010,,Nov 1817,Mar 2023,Christopher A.,Pissarides,"""for their analysis of markets with search frictions""",for their analysis of markets with search frictions,Start,62,1940,2010,35.126413,33.429859,"35.126413, 33.429859",Asia
819,0,51163,Medicine,Dec 1957,Bruce A. Beutler,Male,861,Alive,Start,Start,USA,Dec 2011,,Nov 1817,Mar 2023,Bruce A.,Beutler,"""for their discoveries concerning the activation of innate immunity""",for their discoveries concerning the activation of innate immunity,Start,54,1950,2011,37.09024,-95.712891,"37.09024, -95.712891",North America
820,0,45170,Medicine,Aug 1941,Jules A. Hoffmann,Male,862,Alive,Start,Start,Luxembourg,Dec 2011,,Nov 1817,Mar 2023,Jules A.,Hoffmann,"""for their discoveries concerning the activation of innate immunity""",for their discoveries concerning the activation of innate immunity,Start,70,1940,2011,49.815273,6.129582999999999,"49.815273, 6.129582999999999",Europe
821,0,45700,Medicine,Jan 1943,Ralph M. Steinman,Male,863,Deceased,Start,Start,Canada,Dec 2011,Sep 2011,Nov 1817,Sep 2011,Ralph M.,Steinman,"""for his discovery of the dendritic cell and its role in adaptive immunity""",for his discovery of the dendritic cell and its role in adaptive immunity,Start,68,1940,2011,56.130366,-106.346771,"56.130366, -106.346771",North America
